"","DIA","MES","ANIO","HORA","CO_CENTENARIO","NO2_CENTENARIO","PM10_CENTENARIO","CO_CORDOBA","NO2_CORDOBA","PM10_CORDOBA","CO_LA_BOCA","NO2_LA_BOCA","PM10_LA_BOCA"
"345",15,"Ene",2017,9,0.33,NA,18,0.17,10,23,0.43,NA,31
"346",15,"Ene",2017,10,0.3,NA,18,0.17,13,23,0.43,NA,31
"347",15,"Ene",2017,11,0.28,NA,17,0.16,14,22,0.44,NA,30
"348",15,"Ene",2017,12,0.27,NA,17,0.2,14,22,0.46,NA,30
"349",15,"Ene",2017,13,0.28,NA,17,0.24,17,22,0.47,NA,31
"350",15,"Ene",2017,14,0.29,NA,16,0.26,16,21,0.48,NA,32
"351",15,"Ene",2017,15,0.3,NA,16,0.28,14,22,0.49,NA,35
"352",15,"Ene",2017,16,0.3,NA,16,0.3,12,22,0.5,NA,42
"353",15,"Ene",2017,17,0.31,NA,16,0.31,13,22,0.5,NA,45
"354",15,"Ene",2017,18,0.32,NA,17,0.31,18,22,0.52,NA,43
"355",15,"Ene",2017,19,0.33,NA,17,0.31,17,21,0.53,NA,40
"356",15,"Ene",2017,20,0.33,NA,17,0.29,16,21,0.52,NA,37
"357",15,"Ene",2017,21,0.33,NA,17,0.28,16,21,0.53,NA,37
"358",15,"Ene",2017,22,0.33,NA,17,0.28,15,21,0.53,NA,42
"359",15,"Ene",2017,23,0.34,NA,17,0.27,11,22,0.51,NA,46
"360",15,"Ene",2017,24,0.34,NA,17,0.27,10,21,0.51,NA,47
"361",16,"Ene",2017,1,0.34,NA,17,0.27,10,21,0.5,NA,47
"362",16,"Ene",2017,2,0.34,NA,16,0.26,8,21,0.47,NA,46
"363",16,"Ene",2017,3,0.32,NA,16,0.25,6,21,0.45,NA,48
"364",16,"Ene",2017,4,0.31,NA,16,0.24,5,21,0.43,NA,47
"365",16,"Ene",2017,5,0.29,NA,16,0.22,6,20,0.41,NA,46
"366",16,"Ene",2017,6,0.28,NA,15,0.21,7,20,0.4,NA,46
"367",16,"Ene",2017,7,0.26,NA,15,0.22,11,19,0.42,NA,46
"368",16,"Ene",2017,8,0.25,NA,15,0.24,14,19,0.46,NA,47
"369",16,"Ene",2017,9,0.25,NA,15,0.26,15,20,0.48,NA,46
"370",16,"Ene",2017,10,0.27,NA,15,0.31,17,20,0.52,NA,46
"371",16,"Ene",2017,11,0.29,NA,15,0.36,16,21,0.54,NA,46
"372",16,"Ene",2017,12,0.31,NA,15,0.42,17,21,0.57,129,47
"373",16,"Ene",2017,13,0.33,NA,15,0.49,16,20,0.59,52,46
"374",16,"Ene",2017,14,0.35,NA,14,0.56,14,20,0.6,34,46
"375",16,"Ene",2017,15,0.38,NA,14,0.63,12,20,0.57,30,41
"376",16,"Ene",2017,16,0.39,NA,14,0.7,14,20,0.55,27,33
"377",16,"Ene",2017,17,0.39,NA,14,0.75,13,21,0.54,27,28
"378",16,"Ene",2017,18,0.39,NA,14,0.79,15,22,0.55,23,35
"379",16,"Ene",2017,19,0.4,NA,14,0.83,16,23,0.55,21,40
"380",16,"Ene",2017,20,0.42,NA,15,0.85,14,24,0.55,18,41
"381",16,"Ene",2017,21,0.43,NA,15,0.85,21,24,0.53,16,43
"382",16,"Ene",2017,22,0.45,NA,16,0.84,16,24,0.53,16,36
"383",16,"Ene",2017,23,0.45,NA,16,0.81,18,23,0.53,14,32
"384",16,"Ene",2017,24,0.46,NA,17,0.78,17,23,0.52,12,33
"385",17,"Ene",2017,1,0.45,NA,17,0.75,18,24,0.5,13,33
"386",17,"Ene",2017,2,0.45,NA,18,0.69,16,24,0.47,13,35
"387",17,"Ene",2017,3,0.43,NA,19,0.61,12,24,0.45,13,35
"388",17,"Ene",2017,4,0.4,NA,18,0.55,11,25,0.44,11,36
"389",17,"Ene",2017,5,0.37,NA,19,0.5,11,25,0.45,13,35
"390",17,"Ene",2017,6,0.35,NA,19,0.46,13,26,0.45,12,36
"391",17,"Ene",2017,7,0.33,NA,19,0.45,16,26,0.45,14,37
"392",17,"Ene",2017,8,0.32,NA,19,0.45,20,27,0.46,12,37
"393",17,"Ene",2017,9,0.33,NA,20,0.48,22,29,0.47,12,37
"394",17,"Ene",2017,10,0.36,NA,20,0.52,20,29,0.48,13,38
"395",17,"Ene",2017,11,0.39,NA,22,0.6,18,30,0.47,11,37
"396",17,"Ene",2017,12,0.41,NA,22,0.69,19,30,0.49,10,36
"397",17,"Ene",2017,13,0.44,NA,22,0.79,25,32,0.47,12,36
"398",17,"Ene",2017,14,0.48,NA,22,0.87,24,32,0.45,11,35
"399",17,"Ene",2017,15,0.51,NA,22,0.94,26,33,0.43,12,35
"400",17,"Ene",2017,16,0.53,NA,23,0.98,28,33,0.39,12,35
"401",17,"Ene",2017,17,0.53,NA,23,1,28,33,0.35,11,36
"402",17,"Ene",2017,18,0.53,NA,24,0.98,29,34,0.37,30,31
"403",17,"Ene",2017,19,0.53,NA,24,0.96,31,34,0.4,37,29
"404",17,"Ene",2017,20,0.56,NA,25,0.92,33,35,0.41,40,37
"405",17,"Ene",2017,21,0.57,NA,24,0.9,33,34,0.44,32,43
"406",17,"Ene",2017,22,0.6,NA,25,0.89,36,34,0.51,32,42
"407",17,"Ene",2017,23,0.66,NA,26,0.88,32,35,0.55,26,42
"408",17,"Ene",2017,24,0.72,NA,27,0.78,14,37,0.54,18,40
"409",18,"Ene",2017,1,0.71,NA,29,0.69,11,37,0.56,19,39
"410",18,"Ene",2017,2,0.68,NA,28,0.63,11,37,0.53,19,39
"411",18,"Ene",2017,3,0.62,NA,28,0.55,14,37,0.49,18,39
"412",18,"Ene",2017,4,0.56,NA,28,0.47,18,37,0.46,16,39
"413",18,"Ene",2017,5,0.51,NA,29,0.37,17,38,0.43,16,39
"414",18,"Ene",2017,6,0.43,NA,29,0.27,21,38,0.4,15,40
"415",18,"Ene",2017,7,0.34,NA,29,0.19,22,38,0.4,14,40
"416",18,"Ene",2017,8,0.26,NA,30,0.2,27,38,0.45,18,40
"417",18,"Ene",2017,9,0.26,NA,30,0.25,28,38,0.48,19,42
"418",18,"Ene",2017,10,0.29,NA,30,0.28,18,37,0.51,18,41
"419",18,"Ene",2017,11,0.31,NA,29,0.32,16,37,0.53,19,41
"420",18,"Ene",2017,12,0.33,NA,29,0.35,12,37,0.54,16,42
"421",18,"Ene",2017,13,0.35,NA,29,0.41,16,37,0.53,14,42
"422",18,"Ene",2017,14,0.37,NA,29,0.45,13,36,0.51,13,42
"423",18,"Ene",2017,15,0.38,NA,29,0.46,13,36,0.48,16,43
"424",18,"Ene",2017,16,0.38,NA,29,0.46,13,36,0.44,19,44
"425",18,"Ene",2017,17,0.37,NA,28,0.47,16,35,0.42,19,44
"426",18,"Ene",2017,18,0.35,NA,28,0.49,15,34,0.41,19,43
"427",18,"Ene",2017,19,0.35,NA,27,0.49,13,33,0.4,20,41
"428",18,"Ene",2017,20,0.36,NA,27,0.49,13,33,0.41,18,37
"429",18,"Ene",2017,21,0.36,NA,26,0.47,19,33,0.43,21,31
"430",18,"Ene",2017,22,0.38,NA,25,0.47,23,32,0.46,21,36
"431",18,"Ene",2017,23,0.4,NA,24,0.48,23,32,0.48,21,40
"432",18,"Ene",2017,24,0.43,NA,23,0.45,18,30,0.49,18,40
"433",19,"Ene",2017,1,0.44,NA,22,0.4,19,29,0.5,17,39
"434",19,"Ene",2017,2,0.45,NA,22,0.36,16,29,0.48,17,38
"435",19,"Ene",2017,3,0.44,NA,22,0.32,15,28,0.47,15,37
"436",19,"Ene",2017,4,0.42,NA,22,0.29,14,28,0.45,14,37
"437",19,"Ene",2017,5,0.4,NA,21,0.25,5,28,0.43,14,36
"438",19,"Ene",2017,6,0.36,NA,20,0.21,5,27,0.41,14,35
"439",19,"Ene",2017,7,0.32,NA,20,0.16,7,26,0.4,14,34
"440",19,"Ene",2017,8,0.29,NA,20,0.14,8,25,0.42,17,34
"441",19,"Ene",2017,9,0.28,NA,19,0.13,9,24,0.42,17,33
"442",19,"Ene",2017,10,0.28,NA,19,0.13,10,24,0.44,17,33
"443",19,"Ene",2017,11,0.29,NA,19,0.14,8,23,0.46,19,34
"444",19,"Ene",2017,12,0.31,NA,19,0.16,8,23,0.5,21,34
"445",19,"Ene",2017,13,0.34,NA,20,0.18,9,23,0.55,25,35
"446",19,"Ene",2017,14,0.37,NA,20,0.22,10,23,0.57,21,36
"447",19,"Ene",2017,15,0.4,NA,20,0.26,11,23,0.58,20,37
"448",19,"Ene",2017,16,0.43,NA,20,0.29,14,23,0.58,19,38
"449",19,"Ene",2017,17,0.45,NA,20,0.33,15,23,0.6,19,38
"450",19,"Ene",2017,18,0.47,NA,20,0.36,21,22,0.61,20,37
"451",19,"Ene",2017,19,0.49,NA,20,0.39,21,22,0.64,24,37
"452",19,"Ene",2017,20,0.5,NA,21,0.41,17,22,0.66,30,35
"453",19,"Ene",2017,21,0.53,NA,21,0.42,20,23,0.66,32,33
"454",19,"Ene",2017,22,0.57,NA,22,0.44,21,23,0.67,30,30
"455",19,"Ene",2017,23,0.6,NA,23,0.44,23,23,0.67,25,37
"456",19,"Ene",2017,24,0.61,NA,23,0.44,20,23,0.66,18,37
"457",20,"Ene",2017,1,0.6,NA,22,0.41,17,23,0.64,17,37
"458",20,"Ene",2017,2,0.59,NA,22,0.37,13,23,0.61,19,36
"459",20,"Ene",2017,3,0.56,NA,22,0.34,9,23,0.56,15,37
"460",20,"Ene",2017,4,0.52,NA,22,0.31,5,23,0.52,15,37
"461",20,"Ene",2017,5,0.46,NA,22,0.27,3,25,0.48,15,37
"462",20,"Ene",2017,6,0.37,NA,22,0.22,6,26,0.46,14,37
"463",20,"Ene",2017,7,0.29,NA,22,0.18,9,26,0.5,22,38
"464",20,"Ene",2017,8,0.24,NA,21,0.16,12,26,0.54,25,39
"465",20,"Ene",2017,9,0.21,NA,21,0.16,13,26,0.59,22,39
"466",20,"Ene",2017,10,NA,NA,21,0.19,20,26,0.63,21,40
"467",20,"Ene",2017,11,NA,NA,19,0.23,23,28,0.67,19,41
"468",20,"Ene",2017,12,NA,NA,18,0.29,20,28,0.71,19,43
"469",20,"Ene",2017,13,NA,NA,18,0.32,22,29,0.74,20,43
"470",20,"Ene",2017,14,NA,NA,18,0.35,22,30,0.76,20,43
"471",20,"Ene",2017,15,NA,NA,18,0.38,27,30,0.72,18,42
"472",20,"Ene",2017,16,NA,NA,18,0.41,33,31,0.7,22,41
"473",20,"Ene",2017,17,NA,NA,18,0.46,26,31,0.67,22,42
"474",20,"Ene",2017,18,NA,21,19,0.49,32,32,0.66,23,42
"475",20,"Ene",2017,19,NA,20,19,0.51,33,32,0.67,25,42
"476",20,"Ene",2017,20,NA,21,18,0.53,32,33,0.67,25,43
"477",20,"Ene",2017,21,0.55,30,18,0.58,28,34,0.68,28,50
"478",20,"Ene",2017,22,0.58,39,18,0.61,25,34,0.69,23,51
"479",20,"Ene",2017,23,0.59,52,17,0.63,24,34,0.71,23,41
"480",20,"Ene",2017,24,0.6,27,17,0.64,24,34,0.71,25,45
"481",21,"Ene",2017,1,0.64,31,18,0.6,20,35,0.7,20,45
"482",21,"Ene",2017,2,0.64,17,18,0.54,14,35,0.68,20,47
"483",21,"Ene",2017,3,0.63,15,18,0.48,15,35,0.64,18,47
"484",21,"Ene",2017,4,0.62,12,18,0.41,14,35,0.61,17,47
"485",21,"Ene",2017,5,0.59,10,19,0.33,18,34,0.57,12,49
"486",21,"Ene",2017,6,0.55,16,19,0.27,12,34,0.54,16,50
"487",21,"Ene",2017,7,0.51,12,20,0.22,7,34,0.52,17,49
"488",21,"Ene",2017,8,0.49,11,20,0.18,7,34,0.51,18,49
"489",21,"Ene",2017,9,0.46,10,21,0.16,6,34,0.5,17,49
"490",21,"Ene",2017,10,0.46,9,21,0.15,6,33,0.48,19,48
"491",21,"Ene",2017,11,0.46,10,22,0.15,7,31,0.48,25,46
"492",21,"Ene",2017,12,0.46,11,24,0.15,8,31,0.46,22,45
"493",22,"Ene",2017,13,0.47,10,21,0.14,10,23,0.61,12,46
"494",22,"Ene",2017,14,0.48,9,20,0.17,11,22,0.63,14,47
"495",22,"Ene",2017,15,0.49,8,20,0.2,8,22,0.64,10,49
"496",22,"Ene",2017,16,0.49,7,19,0.22,8,22,0.64,12,50
"497",22,"Ene",2017,17,0.5,11,19,0.26,12,22,0.65,12,52
"498",22,"Ene",2017,18,0.5,18,19,0.3,19,21,0.66,12,53
"499",22,"Ene",2017,19,0.49,21,20,0.34,20,21,0.67,14,56
"500",22,"Ene",2017,20,0.5,23,19,0.38,18,21,0.67,16,56
"501",22,"Ene",2017,21,0.5,16,20,0.39,10,23,0.67,16,55
"502",22,"Ene",2017,22,0.5,15,20,0.38,9,21,0.67,13,46
"503",22,"Ene",2017,23,0.5,10,20,0.37,10,21,0.68,15,46
"504",22,"Ene",2017,24,0.51,11,20,0.37,11,21,0.68,20,46
"505",23,"Ene",2017,1,0.51,NA,20,0.35,8,20,0.66,19,45
"506",23,"Ene",2017,2,0.5,NA,20,0.34,10,20,0.64,17,46
"507",23,"Ene",2017,3,0.5,NA,20,0.3,5,20,0.6,13,45
"508",23,"Ene",2017,4,0.48,NA,20,0.27,6,20,0.55,10,45
"509",23,"Ene",2017,5,0.46,NA,20,0.24,7,19,0.51,10,45
"510",23,"Ene",2017,6,0.45,15,20,0.24,12,20,0.48,14,44
"511",23,"Ene",2017,7,0.44,19,20,0.23,14,20,0.46,14,42
"512",23,"Ene",2017,8,0.44,18,20,0.22,13,20,0.46,20,42
"513",23,"Ene",2017,9,0.47,15,20,0.21,12,20,0.49,19,44
"514",23,"Ene",2017,10,0.49,14,21,0.22,15,20,0.5,16,44
"515",23,"Ene",2017,11,0.51,13,21,0.24,17,20,0.5,19,43
"516",23,"Ene",2017,12,0.53,12,21,0.29,14,21,0.51,15,43
"517",23,"Ene",2017,13,0.56,19,21,0.34,15,21,0.52,14,43
"518",23,"Ene",2017,14,0.58,24,22,0.37,12,21,0.52,14,42
"519",23,"Ene",2017,15,0.6,16,22,0.42,14,21,0.49,13,41
"520",23,"Ene",2017,16,0.6,11,NA,0.49,17,22,0.45,12,40
"521",23,"Ene",2017,17,0.58,14,23,0.58,18,22,0.43,13,38
"522",23,"Ene",2017,18,0.57,16,23,0.64,17,23,0.43,17,38
"523",23,"Ene",2017,19,0.57,18,23,0.68,16,23,0.44,21,35
"524",23,"Ene",2017,20,0.58,24,23,0.68,18,24,0.44,19,38
"525",23,"Ene",2017,21,0.58,27,23,0.67,14,22,0.43,22,32
"526",23,"Ene",2017,22,0.58,25,22,0.67,16,23,0.43,19,39
"527",23,"Ene",2017,23,0.57,18,22,0.65,16,23,0.44,18,39
"528",23,"Ene",2017,24,0.58,15,22,0.61,13,24,0.44,16,42
"529",24,"Ene",2017,1,0.58,13,22,0.53,10,25,0.44,14,45
"530",24,"Ene",2017,2,0.59,18,23,0.45,14,25,0.43,14,44
"531",24,"Ene",2017,3,0.57,11,23,0.42,NA,25,0.42,18,43
"532",24,"Ene",2017,4,0.55,9,23,0.39,NA,26,0.42,15,43
"533",24,"Ene",2017,5,0.52,8,24,NA,NA,27,0.43,15,42
"534",24,"Ene",2017,6,0.51,7,24,NA,NA,27,0.43,15,42
"535",24,"Ene",2017,7,0.49,11,24,NA,NA,28,0.46,16,44
"536",24,"Ene",2017,8,0.49,13,23,NA,NA,28,0.5,19,44
"537",24,"Ene",2017,9,0.5,14,23,NA,NA,NA,0.54,17,43
"538",24,"Ene",2017,10,0.52,18,23,NA,NA,NA,0.57,20,43
"539",24,"Ene",2017,11,0.55,24,23,NA,NA,NA,0.6,23,42
"540",24,"Ene",2017,12,0.6,22,25,NA,NA,NA,0.64,26,42
"541",24,"Ene",2017,13,0.64,26,29,NA,NA,NA,0.66,25,43
"542",24,"Ene",2017,14,0.69,26,30,NA,NA,NA,0.68,26,44
"543",24,"Ene",2017,15,0.72,22,31,NA,NA,NA,0.66,21,47
"544",24,"Ene",2017,16,0.74,22,32,NA,NA,NA,0.62,18,48
"545",24,"Ene",2017,17,0.74,22,33,NA,NA,NA,0.59,20,49
"546",24,"Ene",2017,18,0.75,25,34,NA,NA,NA,0.56,17,49
"547",24,"Ene",2017,19,0.74,27,35,NA,NA,NA,0.53,18,51
"548",24,"Ene",2017,20,0.74,28,35,NA,NA,NA,0.5,24,54
"549",24,"Ene",2017,21,0.75,28,38,NA,NA,NA,0.5,28,51
"550",24,"Ene",2017,22,0.77,31,38,NA,34,NA,0.51,30,44
"551",24,"Ene",2017,23,0.81,34,37,NA,28,NA,0.52,25,44
"552",24,"Ene",2017,24,0.81,24,36,NA,23,NA,0.53,18,41
"553",25,"Ene",2017,1,0.78,13,36,NA,18,NA,0.52,14,39
"554",25,"Ene",2017,2,0.75,8,36,NA,15,NA,0.51,12,39
"555",25,"Ene",2017,3,0.7,6,37,0.4,11,NA,0.5,12,40
"556",25,"Ene",2017,4,0.65,7,36,0.37,10,NA,0.47,11,41
"557",25,"Ene",2017,5,0.6,6,36,0.34,9,25,0.42,12,41
"558",25,"Ene",2017,6,0.52,8,36,0.25,14,25,0.38,12,40
"559",25,"Ene",2017,7,0.45,10,37,0.23,19,24,0.34,18,38
"560",25,"Ene",2017,8,0.43,14,38,0.23,21,25,0.31,14,38
"561",25,"Ene",2017,9,0.43,16,39,0.25,19,26,0.28,14,40
"562",25,"Ene",2017,10,0.44,15,40,0.3,18,27,0.26,12,41
"563",25,"Ene",2017,11,0.46,14,40,0.36,21,28,0.23,11,40
"564",25,"Ene",2017,12,0.47,14,NA,0.42,20,29,0.21,9,41
"565",25,"Ene",2017,13,0.49,14,NA,0.5,19,31,0.19,11,41
"566",25,"Ene",2017,14,0.5,13,NA,0.57,19,31,0.18,10,40
"567",25,"Ene",2017,15,0.5,12,NA,0.63,20,32,0.17,10,39
"568",25,"Ene",2017,16,0.51,14,NA,0.69,20,32,0.14,9,39
"569",25,"Ene",2017,17,0.5,13,NA,0.73,21,31,0.11,10,38
"570",25,"Ene",2017,18,0.5,15,NA,0.78,22,31,0.1,10,38
"571",25,"Ene",2017,19,0.49,15,NA,0.82,25,31,0.1,13,36
"572",25,"Ene",2017,20,0.48,16,NA,0.83,24,31,0.11,13,29
"573",25,"Ene",2017,21,0.48,18,NA,0.81,19,33,0.13,17,26
"574",25,"Ene",2017,22,0.47,14,NA,0.8,19,34,0.15,17,27
"575",25,"Ene",2017,23,0.47,13,NA,0.75,17,34,0.17,18,28
"576",25,"Ene",2017,24,0.45,12,NA,0.7,14,35,0.21,14,29
"577",26,"Ene",2017,1,0.44,8,NA,0.65,13,36,0.25,14,29
"578",26,"Ene",2017,2,0.42,7,NA,0.57,14,37,0.27,12,30
"579",26,"Ene",2017,3,0.41,NA,NA,0.46,11,37,0.29,12,30
"580",26,"Ene",2017,4,0.4,NA,NA,0.37,12,38,0.3,12,30
"581",26,"Ene",2017,5,NA,NA,NA,0.31,9,38,0.3,14,30
"582",26,"Ene",2017,6,NA,NA,NA,0.25,12,38,0.3,16,30
"583",26,"Ene",2017,7,NA,NA,NA,0.23,16,38,0.32,13,30
"584",26,"Ene",2017,8,NA,NA,NA,0.25,21,39,0.33,12,30
"585",26,"Ene",2017,9,NA,NA,NA,0.26,20,38,0.33,14,29
"586",26,"Ene",2017,10,NA,NA,NA,0.29,19,38,0.34,14,30
"587",26,"Ene",2017,11,NA,NA,NA,0.35,18,38,0.32,12,30
"588",26,"Ene",2017,12,NA,NA,NA,0.42,18,39,0.31,12,30
"589",26,"Ene",2017,13,NA,NA,NA,0.51,18,39,0.29,12,30
"590",26,"Ene",2017,14,NA,NA,NA,0.56,16,39,0.26,11,31
"591",26,"Ene",2017,15,NA,NA,NA,0.63,19,38,0.24,11,31
"592",26,"Ene",2017,16,NA,NA,NA,0.67,18,38,0.22,12,31
"593",26,"Ene",2017,17,NA,NA,NA,0.71,19,38,0.2,12,31
"594",26,"Ene",2017,18,NA,NA,NA,0.76,21,39,0.18,12,31
"595",26,"Ene",2017,19,NA,14,NA,0.81,20,39,0.19,13,31
"596",26,"Ene",2017,20,0.46,13,NA,0.83,20,38,0.19,15,30
"597",26,"Ene",2017,21,0.47,13,NA,0.83,19,38,0.2,17,30
"598",26,"Ene",2017,22,0.47,13,NA,0.82,20,37,0.22,19,29
"599",26,"Ene",2017,23,0.48,13,NA,0.78,16,37,0.23,19,29
"600",26,"Ene",2017,24,0.49,15,NA,0.74,17,36,0.24,18,28
"601",27,"Ene",2017,1,0.5,15,NA,0.69,18,36,0.27,19,28
"602",27,"Ene",2017,2,0.5,15,NA,0.63,17,35,0.29,16,28
"603",27,"Ene",2017,3,0.48,13,NA,0.53,18,35,0.31,16,27
"604",27,"Ene",2017,4,0.47,13,NA,0.45,17,35,0.33,19,27
"605",27,"Ene",2017,5,0.46,13,NA,0.38,17,35,0.35,16,27
"606",27,"Ene",2017,6,0.45,12,NA,0.37,18,34,0.37,15,27
"607",27,"Ene",2017,7,0.45,12,NA,0.39,22,34,0.4,12,27
"608",27,"Ene",2017,8,0.48,12,NA,0.44,31,35,0.43,13,27
"609",27,"Ene",2017,9,0.51,15,NA,0.5,30,35,0.44,20,28
"610",27,"Ene",2017,10,0.55,16,NA,0.52,NA,34,0.44,NA,28
"611",27,"Ene",2017,11,0.58,15,NA,0.56,NA,34,0.46,NA,29
"612",27,"Ene",2017,12,0.61,15,NA,NA,NA,34,NA,NA,29
"613",27,"Ene",2017,13,0.63,14,NA,NA,NA,34,NA,NA,29
"614",27,"Ene",2017,14,0.64,20,NA,NA,NA,34,NA,NA,29
"615",27,"Ene",2017,15,0.65,22,NA,NA,NA,34,NA,NA,28
"616",27,"Ene",2017,16,0.64,19,NA,NA,28,34,NA,NA,27
"617",27,"Ene",2017,17,0.62,19,NA,NA,33,34,NA,33,28
"618",27,"Ene",2017,18,0.6,18,NA,0.53,27,34,NA,35,28
"619",27,"Ene",2017,19,0.6,21,NA,0.54,23,34,NA,39,29
"620",27,"Ene",2017,20,0.61,20,NA,0.54,25,33,NA,35,30
"621",27,"Ene",2017,21,0.62,21,NA,0.56,31,33,NA,36,30
"622",27,"Ene",2017,22,0.63,21,NA,0.56,28,33,0.66,37,31
"623",27,"Ene",2017,23,0.66,28,NA,0.55,28,33,0.66,26,31
"624",27,"Ene",2017,24,0.68,25,NA,0.54,18,33,0.66,19,34
"625",28,"Ene",2017,1,0.69,19,NA,0.52,16,32,0.7,15,36
"626",28,"Ene",2017,2,0.71,18,NA,0.48,11,32,0.75,14,36
"627",28,"Ene",2017,3,0.72,17,NA,0.46,18,32,0.78,10,37
"628",28,"Ene",2017,4,0.7,11,NA,0.43,15,32,0.82,8,37
"629",28,"Ene",2017,5,0.68,12,NA,0.39,9,32,0.86,14,37
"630",28,"Ene",2017,6,0.66,15,NA,0.37,8,32,0.88,26,37
"631",28,"Ene",2017,7,0.62,10,NA,0.35,9,32,0.91,29,37
"632",28,"Ene",2017,8,0.59,10,NA,0.33,8,30,0.95,25,36
"633",28,"Ene",2017,9,0.56,10,NA,0.31,8,29,0.97,22,36
"634",28,"Ene",2017,10,0.54,9,NA,0.28,7,28,0.99,23,35
"635",28,"Ene",2017,11,0.51,8,NA,0.26,5,27,1,18,34
"636",28,"Ene",2017,12,0.51,8,NA,0.25,5,26,1.02,24,33
"637",28,"Ene",2017,13,0.51,7,NA,0.25,5,25,1.03,10,33
"638",28,"Ene",2017,14,0.51,7,NA,0.25,6,24,1.05,9,32
"639",28,"Ene",2017,15,0.51,6,NA,0.26,9,23,1.06,7,31
"640",28,"Ene",2017,16,0.52,7,NA,0.26,NA,22,1.08,8,30
"641",28,"Ene",2017,17,0.52,7,NA,0.27,NA,22,1.07,8,29
"642",28,"Ene",2017,18,0.51,7,NA,NA,NA,21,1.06,6,28
"643",28,"Ene",2017,19,0.52,7,22,NA,NA,20,1.06,9,28
"644",28,"Ene",2017,20,0.51,9,21,NA,NA,19,1.08,15,27
"645",28,"Ene",2017,21,0.53,12,21,NA,NA,19,1.11,27,26
"646",28,"Ene",2017,22,0.57,17,22,NA,21,19,1.15,35,26
"647",28,"Ene",2017,23,0.63,23,23,NA,19,18,1.21,18,26
"648",28,"Ene",2017,24,0.67,23,23,NA,18,18,1.23,8,36
"649",29,"Ene",2017,1,0.7,19,23,NA,19,18,1.19,9,36
"650",29,"Ene",2017,2,0.72,16,22,NA,13,18,1.14,7,35
"651",29,"Ene",2017,3,0.74,13,21,0.48,19,18,1.08,4,34
"652",29,"Ene",2017,4,0.74,8,21,0.46,8,18,1.01,4,34
"653",29,"Ene",2017,5,0.72,6,21,0.44,3,19,0.93,3,34
"654",29,"Ene",2017,6,0.67,6,21,0.4,4,19,0.83,6,35
"655",29,"Ene",2017,7,0.6,5,21,0.37,6,18,0.73,12,35
"656",29,"Ene",2017,8,0.55,8,21,0.35,6,18,0.67,14,34
"657",29,"Ene",2017,9,0.52,5,21,0.31,4,18,0.66,16,34
"658",29,"Ene",2017,10,0.48,5,20,0.28,3,18,0.65,12,34
"659",29,"Ene",2017,11,0.46,5,20,0.26,3,18,0.66,13,34
"660",29,"Ene",2017,12,0.46,5,20,0.25,3,17,0.66,9,34
"661",29,"Ene",2017,13,0.48,5,20,0.25,5,17,0.66,7,33
"662",29,"Ene",2017,14,0.49,6,20,0.24,NA,17,0.66,8,33
"663",29,"Ene",2017,15,0.5,5,21,0.24,NA,17,0.64,6,32
"664",29,"Ene",2017,16,0.5,6,21,NA,NA,16,0.62,10,32
"665",29,"Ene",2017,17,0.5,5,21,NA,NA,16,0.61,13,33
"666",29,"Ene",2017,18,0.51,6,21,NA,NA,16,0.6,12,33
"667",29,"Ene",2017,19,0.51,8,21,NA,NA,16,0.6,14,34
"668",29,"Ene",2017,20,0.52,18,21,NA,NA,17,0.61,10,39
"669",29,"Ene",2017,21,0.53,22,21,NA,NA,17,0.62,8,44
"670",29,"Ene",2017,22,0.55,19,20,NA,NA,17,0.63,5,50
"671",29,"Ene",2017,23,0.57,20,19,NA,NA,17,0.66,8,52
"672",29,"Ene",2017,24,0.6,22,19,NA,NA,17,0.69,8,38
"673",30,"Ene",2017,1,0.63,18,18,NA,NA,16,0.71,4,36
"674",30,"Ene",2017,2,0.64,10,18,NA,22,17,0.73,5,37
"675",30,"Ene",2017,3,0.64,7,19,NA,21,16,0.75,9,38
"676",30,"Ene",2017,4,0.63,6,18,NA,14,16,0.76,5,38
"677",30,"Ene",2017,5,0.61,5,18,NA,16,16,0.77,5,38
"678",30,"Ene",2017,6,0.59,6,18,NA,10,16,0.78,10,39
"679",30,"Ene",2017,7,0.57,9,18,NA,8,16,0.8,19,39
"680",30,"Ene",2017,8,0.55,14,19,NA,10,16,0.82,28,40
"681",30,"Ene",2017,9,0.55,15,19,NA,8,16,0.83,26,40
"682",30,"Ene",2017,10,0.56,12,19,NA,NA,17,0.86,29,40
"683",30,"Ene",2017,11,0.58,12,19,NA,NA,17,0.87,28,41
"684",30,"Ene",2017,12,0.6,12,19,NA,NA,18,0.89,20,41
"685",30,"Ene",2017,13,0.63,14,19,NA,NA,17,0.91,12,41
"686",30,"Ene",2017,14,0.65,12,19,NA,24,16,0.91,9,41
"687",30,"Ene",2017,15,0.67,11,18,NA,25,16,0.89,12,41
"688",30,"Ene",2017,16,0.68,11,18,NA,28,15,0.88,13,41
"689",30,"Ene",2017,17,0.66,11,18,NA,30,15,0.86,14,41
"690",30,"Ene",2017,18,0.66,13,18,NA,29,17,0.83,13,42
"691",30,"Ene",2017,19,0.67,21,18,0.94,25,17,0.81,13,43
"692",30,"Ene",2017,20,0.67,20,19,0.94,21,18,0.79,11,46
"693",30,"Ene",2017,21,0.66,17,19,0.94,22,19,0.78,8,43
"694",30,"Ene",2017,22,0.65,18,19,0.97,18,20,0.77,6,39
