"","dia","mes","anio","hora","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
"2123",30,"Mar",2018,11,0.45,11,26,0.21,10,21,0.9,18,46
"2124",30,"Mar",2018,12,0.45,11,26,0.21,9,20,0.9,17,45
"2125",30,"Mar",2018,13,0.45,11,26,0.22,19,20,0.9,18,43
"2126",30,"Mar",2018,14,0.44,13,26,0.22,18,19,0.88,13,41
"2127",30,"Mar",2018,15,0.42,17,25,0.22,18,19,0.85,15,40
"2128",30,"Mar",2018,16,0.38,23,25,0.21,11,19,0.76,12,39
"2129",30,"Mar",2018,17,0.34,23,24,0.22,16,19,0.75,16,38
"2130",30,"Mar",2018,18,0.35,26,25,0.25,22,19,0.76,19,36
"2131",30,"Mar",2018,19,0.36,23,25,0.31,26,19,0.77,22,34
"2132",30,"Mar",2018,20,0.48,37,26,0.4,33,19,0.81,28,32
"2133",30,"Mar",2018,21,0.54,34,25,0.44,29,20,0.83,27,31
"2134",30,"Mar",2018,22,0.57,25,23,0.45,20,19,0.84,30,29
"2135",30,"Mar",2018,23,0.58,21,22,0.46,20,19,0.84,25,28
"2136",30,"Mar",2018,24,0.6,17,21,0.48,18,19,0.84,24,27
"2137",31,"Mar",2018,1,0.63,21,21,0.51,21,18,0.86,26,27
"2138",31,"Mar",2018,2,0.64,18,20,0.51,19,18,0.87,24,26
"2139",31,"Mar",2018,3,0.63,17,20,0.47,19,18,0.88,23,25
"2140",31,"Mar",2018,4,0.52,16,20,0.41,19,17,0.87,23,25
"2141",31,"Mar",2018,5,0.46,17,20,0.39,18,18,0.86,22,25
"2142",31,"Mar",2018,6,0.46,19,20,0.4,21,18,0.89,21,25
"2143",31,"Mar",2018,7,0.48,23,20,0.43,23,18,0.98,22,25
"2144",31,"Mar",2018,8,0.55,25,21,0.46,21,19,1.08,23,26
"2145",31,"Mar",2018,9,0.57,28,21,0.49,22,19,1.1,25,26
"2146",31,"Mar",2018,10,0.59,33,22,0.51,23,20,1.1,20,27
"2147",31,"Mar",2018,11,0.63,22,22,0.52,22,20,1.14,18,27
"2148",31,"Mar",2018,12,0.66,20,22,0.51,18,21,1.12,18,28
"2149",31,"Mar",2018,13,0.66,17,22,0.53,24,21,1.11,21,28
"2150",31,"Mar",2018,14,0.65,17,23,0.51,20,22,1.08,21,29
"2151",31,"Mar",2018,15,0.62,12,24,0.47,12,22,0.99,15,29
"2152",31,"Mar",2018,16,0.53,12,24,0.42,15,22,0.88,14,30
"2153",31,"Mar",2018,17,0.48,12,25,0.37,11,22,0.84,14,30
"2154",31,"Mar",2018,18,0.44,12,25,0.32,10,23,0.82,13,30
"2155",31,"Mar",2018,19,0.4,11,25,0.3,11,23,0.76,12,30
"2156",31,"Mar",2018,20,0.37,15,24,0.29,14,22,0.76,14,29
"2157",31,"Mar",2018,21,0.38,17,22,0.28,13,21,0.76,16,28
"2158",31,"Mar",2018,22,0.37,13,22,0.28,11,21,0.79,19,28
"2159",31,"Mar",2018,23,0.38,12,22,0.28,12,21,0.79,12,28
"2160",31,"Mar",2018,24,0.39,9,22,0.27,8,21,0.78,8,28
"2161",1,"Abr",2018,1,0.38,7,22,0.27,7,22,0.77,11,28
"2162",1,"Abr",2018,2,0.37,7,22,0.26,7,22,0.76,10,28
"2163",1,"Abr",2018,3,0.37,6,22,0.26,5,21,0.75,9,27
"2164",1,"Abr",2018,4,0.34,5,22,0.24,5,21,0.73,8,27
"2165",1,"Abr",2018,5,0.3,5,22,0.22,4,20,0.71,8,27
"2166",1,"Abr",2018,6,0.27,5,21,0.2,5,19,0.66,9,26
"2167",1,"Abr",2018,7,0.25,7,20,0.19,6,19,0.65,11,25
"2168",1,"Abr",2018,8,0.24,9,20,0.19,8,19,0.65,13,24
"2169",1,"Abr",2018,9,0.23,9,19,0.18,6,18,0.64,13,22
"2170",1,"Abr",2018,10,0.23,7,19,0.17,7,18,0.64,11,22
"2171",1,"Abr",2018,11,0.24,8,18,0.18,8,18,0.64,11,22
"2172",1,"Abr",2018,12,0.25,8,18,0.18,10,17,0.65,10,21
"2173",1,"Abr",2018,13,0.29,10,19,0.19,9,17,0.67,15,20
"2174",1,"Abr",2018,14,0.32,8,18,0.19,6,16,0.68,13,19
"2175",1,"Abr",2018,15,0.33,8,18,0.2,7,16,0.69,13,19
"2176",1,"Abr",2018,16,0.34,8,18,0.21,6,16,0.7,13,19
"2177",1,"Abr",2018,17,0.35,8,17,0.23,9,15,0.7,10,18
"2178",1,"Abr",2018,18,0.36,7,17,0.26,11,14,0.69,9,17
"2179",1,"Abr",2018,19,0.36,8,17,0.27,11,15,0.69,13,16
"2180",1,"Abr",2018,20,0.35,11,17,0.29,10,15,0.68,15,17
"2181",1,"Abr",2018,21,0.33,11,18,0.3,12,15,0.67,15,17
"2182",1,"Abr",2018,22,0.32,13,18,0.33,10,15,0.68,15,17
"2183",1,"Abr",2018,23,0.32,11,18,0.37,13,16,0.69,15,18
"2184",1,"Abr",2018,24,0.31,9,19,0.4,13,16,0.68,13,18
"2185",2,"Abr",2018,1,0.31,8,19,0.41,13,17,0.67,13,18
"2186",2,"Abr",2018,2,0.31,8,20,0.39,11,17,0.67,11,19
"2187",2,"Abr",2018,3,0.3,9,21,0.38,12,18,0.67,9,19
"2188",2,"Abr",2018,4,0.28,8,21,0.36,10,19,0.66,9,20
"2189",2,"Abr",2018,5,0.27,7,22,0.33,11,19,0.65,10,20
"2190",2,"Abr",2018,6,0.25,8,23,0.31,12,20,0.62,8,21
"2191",2,"Abr",2018,7,0.24,11,24,0.27,12,21,0.6,11,22
"2192",2,"Abr",2018,8,0.23,11,24,0.22,11,22,0.6,10,22
"2193",2,"Abr",2018,9,0.23,10,24,0.2,12,22,0.6,9,23
"2194",2,"Abr",2018,10,0.22,9,25,0.19,12,22,0.6,10,23
"2195",2,"Abr",2018,11,0.23,8,24,0.18,11,23,0.62,9,22
"2196",2,"Abr",2018,12,0.24,9,25,0.16,7,23,0.63,11,22
"2197",2,"Abr",2018,13,0.25,10,25,0.16,7,23,0.64,10,23
"2198",2,"Abr",2018,14,0.26,8,25,0.14,6,24,0.65,10,24
"2199",2,"Abr",2018,15,0.27,8,25,0.13,8,24,0.66,11,24
"2200",2,"Abr",2018,16,0.29,10,26,0.12,8,25,0.67,11,24
"2201",2,"Abr",2018,17,0.29,8,27,0.11,8,25,0.67,12,25
"2202",2,"Abr",2018,18,0.3,9,28,0.09,8,26,0.68,11,26
"2203",2,"Abr",2018,19,0.31,9,28,0.09,10,26,0.68,14,26
"2204",2,"Abr",2018,20,0.31,12,28,0.09,11,26,0.68,13,26
"2205",2,"Abr",2018,21,0.32,10,28,0.09,11,26,0.69,13,25
"2206",2,"Abr",2018,22,0.32,11,28,0.08,8,26,0.68,12,25
"2207",2,"Abr",2018,23,0.32,13,27,0.07,9,25,0.68,10,25
"2208",2,"Abr",2018,24,0.34,16,27,0.07,11,25,0.67,14,25
"2209",3,"Abr",2018,1,0.35,16,27,0.08,12,25,0.67,19,25
"2210",3,"Abr",2018,2,0.36,17,27,0.1,13,25,0.67,21,24
"2211",3,"Abr",2018,3,0.38,17,27,0.12,13,24,0.67,22,24
"2212",3,"Abr",2018,4,0.37,18,27,0.14,16,24,0.67,20,24
"2213",3,"Abr",2018,5,0.38,18,27,0.16,17,24,0.67,17,24
"2214",3,"Abr",2018,6,0.39,19,28,0.21,18,24,0.69,18,25
"2215",3,"Abr",2018,7,0.41,20,28,0.28,20,24,0.71,17,25
"2216",3,"Abr",2018,8,0.47,23,29,0.41,28,25,0.78,21,26
"2217",3,"Abr",2018,9,0.52,25,30,0.52,32,26,0.84,21,27
"2218",3,"Abr",2018,10,0.56,25,31,0.6,26,28,0.87,20,28
"2219",3,"Abr",2018,11,0.57,21,32,0.67,25,28,0.89,19,29
"2220",3,"Abr",2018,12,0.58,21,33,0.73,21,29,0.88,12,28
"2221",3,"Abr",2018,13,0.59,17,32,0.76,16,29,0.88,16,27
"2222",3,"Abr",2018,14,0.59,11,32,0.76,14,29,0.86,14,27
"2223",3,"Abr",2018,15,0.57,13,31,0.75,14,29,0.84,17,26
"2224",3,"Abr",2018,16,0.51,16,30,0.69,14,29,0.81,24,26
"2225",3,"Abr",2018,17,0.46,18,29,0.62,15,28,0.78,21,26
"2226",3,"Abr",2018,18,0.43,20,30,0.59,17,28,0.75,17,26
"2227",3,"Abr",2018,19,0.44,21,30,0.57,18,28,0.74,17,27
"2228",3,"Abr",2018,20,0.45,20,29,0.55,20,28,0.76,21,27
"2229",3,"Abr",2018,21,0.46,18,29,0.56,18,28,0.78,20,27
"2230",3,"Abr",2018,22,0.47,17,29,0.57,16,28,0.79,18,28
"2231",3,"Abr",2018,23,0.47,15,29,0.58,15,28,0.81,19,28
"2232",3,"Abr",2018,24,0.47,14,28,0.55,15,27,0.79,17,28
"2233",4,"Abr",2018,1,0.45,11,28,0.5,12,27,0.77,16,27
"2234",4,"Abr",2018,2,0.42,8,27,0.45,10,27,0.75,16,27
"2235",4,"Abr",2018,3,0.38,7,26,0.39,10,27,0.73,12,27
"2236",4,"Abr",2018,4,0.34,7,26,0.32,8,27,0.71,14,27
"2237",4,"Abr",2018,5,0.3,9,25,0.26,7,26,0.68,15,27
"2238",4,"Abr",2018,6,0.29,15,24,0.2,9,25,0.68,17,26
"2239",4,"Abr",2018,7,0.32,18,24,0.15,12,25,0.68,17,26
"2240",4,"Abr",2018,8,0.38,21,23,0.12,15,24,0.72,21,25
"2241",4,"Abr",2018,9,0.42,18,22,0.11,15,22,0.75,17,26
"2242",4,"Abr",2018,10,0.45,16,20,0.1,16,21,0.78,18,25
"2243",4,"Abr",2018,11,0.49,16,19,0.11,15,20,0.8,19,25
"2244",4,"Abr",2018,12,0.53,NA,18,0.12,13,19,0.83,19,26
"2245",4,"Abr",2018,13,0.56,NA,18,0.15,20,20,0.84,15,27
"2246",4,"Abr",2018,14,0.57,12,19,0.19,19,20,0.84,12,27
"2247",4,"Abr",2018,15,0.53,14,18,0.23,16,20,0.83,15,28
"2248",4,"Abr",2018,16,0.46,15,18,0.28,19,20,0.8,17,28
"2249",4,"Abr",2018,17,0.43,18,18,0.33,23,20,0.78,19,29
"2250",4,"Abr",2018,18,0.42,21,18,0.36,25,20,0.78,22,30
"2251",4,"Abr",2018,19,0.49,29,17,0.43,25,20,0.8,28,34
"2252",4,"Abr",2018,20,0.52,30,18,0.48,24,21,0.82,24,35
"2253",4,"Abr",2018,21,0.56,27,18,0.51,23,21,0.84,22,36
"2254",4,"Abr",2018,22,0.59,27,18,0.53,24,21,0.87,22,36
"2255",4,"Abr",2018,23,0.61,25,19,0.53,23,22,0.88,20,36
"2256",4,"Abr",2018,24,0.62,21,19,0.49,18,22,0.87,19,36
"2257",5,"Abr",2018,1,0.62,18,18,0.46,13,21,0.87,16,36
"2258",5,"Abr",2018,2,0.61,23,19,0.44,15,21,0.85,17,36
"2259",5,"Abr",2018,3,0.53,21,19,0.37,14,22,0.82,18,36
"2260",5,"Abr",2018,4,0.47,10,19,0.32,11,21,0.79,17,36
"2261",5,"Abr",2018,5,0.42,12,19,0.28,8,21,0.75,19,37
"2262",5,"Abr",2018,6,0.37,15,19,0.24,9,21,0.73,19,38
"2263",5,"Abr",2018,7,0.36,20,19,0.22,14,21,0.75,25,40
"2264",5,"Abr",2018,8,0.39,22,19,0.23,19,21,0.8,26,42
"2265",5,"Abr",2018,9,0.44,24,19,0.24,17,21,0.83,25,43
"2266",5,"Abr",2018,10,0.49,24,20,0.25,14,21,0.86,22,45
"2267",5,"Abr",2018,11,0.54,23,20,0.27,13,21,0.89,27,46
"2268",5,"Abr",2018,12,0.58,24,20,0.29,15,20,0.93,26,48
"2269",5,"Abr",2018,13,0.63,26,21,0.31,13,20,0.97,27,50
"2270",5,"Abr",2018,14,0.66,23,22,0.32,11,20,0.99,26,52
"2271",5,"Abr",2018,15,0.67,22,23,0.32,13,21,1.01,32,53
"2272",5,"Abr",2018,16,0.66,26,24,0.32,17,21,0.99,31,53
"2273",5,"Abr",2018,17,0.64,28,24,0.31,18,22,0.96,29,54
"2274",5,"Abr",2018,18,0.62,30,24,0.31,23,22,0.97,34,55
"2275",5,"Abr",2018,19,0.63,32,25,0.35,32,22,0.99,33,52
"2276",5,"Abr",2018,20,0.67,39,26,0.37,33,23,1.03,37,52
"2277",5,"Abr",2018,21,0.75,39,27,0.44,37,23,1.03,32,53
"2278",5,"Abr",2018,22,0.86,38,28,0.53,36,25,1.04,32,53
"2279",5,"Abr",2018,23,0.94,39,29,0.59,31,25,1.02,35,53
"2280",5,"Abr",2018,24,0.98,36,30,0.63,29,26,1.01,27,54
"2281",6,"Abr",2018,1,0.95,14,33,0.65,20,28,0.98,13,56
"2282",6,"Abr",2018,2,0.91,9,34,0.66,12,29,0.94,10,57
"2283",6,"Abr",2018,3,0.85,7,35,0.62,12,30,0.87,9,57
"2284",6,"Abr",2018,4,0.75,8,36,0.58,9,32,0.79,9,58
"2285",6,"Abr",2018,5,0.62,5,37,0.5,9,32,0.75,11,58
"2286",6,"Abr",2018,6,0.47,8,37,0.42,10,33,0.72,14,56
"2287",6,"Abr",2018,7,0.36,11,37,0.36,12,34,0.69,16,55
"2288",6,"Abr",2018,8,0.29,17,38,0.33,18,34,0.68,19,53
"2289",6,"Abr",2018,9,0.29,19,38,0.34,24,35,0.68,18,51
"2290",6,"Abr",2018,10,0.32,19,38,0.36,24,36,0.68,17,49
"2291",6,"Abr",2018,11,0.35,19,38,0.38,23,37,0.69,18,48
"2292",6,"Abr",2018,12,0.4,19,37,0.4,24,38,0.7,16,46
"2293",6,"Abr",2018,13,0.41,19,38,NA,NA,39,0.71,16,43
"2294",6,"Abr",2018,14,0.45,19,37,NA,21,39,0.71,15,40
"2295",6,"Abr",2018,15,0.48,17,36,NA,21,39,0.7,14,38
"2296",6,"Abr",2018,16,0.5,16,36,NA,19,39,0.7,15,36
"2297",6,"Abr",2018,17,0.52,18,35,NA,20,38,0.73,19,34
"2298",6,"Abr",2018,18,0.54,20,34,NA,23,37,0.77,19,31
"2299",6,"Abr",2018,19,0.55,20,33,1.01,18,36,0.8,19,29
"2300",6,"Abr",2018,20,0.55,18,32,0.95,17,34,0.8,14,27
"2301",6,"Abr",2018,21,0.55,19,30,0.89,16,33,0.79,17,25
"2302",6,"Abr",2018,22,0.54,18,28,0.82,16,32,0.79,16,24
"2303",6,"Abr",2018,23,0.55,19,26,0.74,13,31,0.79,13,22
"2304",6,"Abr",2018,24,0.56,19,25,0.69,17,30,0.78,16,22
"2305",7,"Abr",2018,1,0.55,19,23,0.67,19,27,0.75,18,19
"2306",7,"Abr",2018,2,0.52,14,22,0.65,16,26,0.72,17,18
"2307",7,"Abr",2018,3,0.49,12,21,0.64,14,25,0.67,10,18
"2308",7,"Abr",2018,4,0.47,9,20,0.64,13,24,0.65,10,17
"2309",7,"Abr",2018,5,0.43,9,19,0.64,11,24,0.64,9,16
"2310",7,"Abr",2018,6,0.4,11,19,0.65,12,24,0.63,12,16
"2311",7,"Abr",2018,7,0.38,11,18,0.66,12,23,0.64,11,16
"2312",7,"Abr",2018,8,0.36,12,18,0.65,13,23,0.64,11,16
"2313",7,"Abr",2018,9,0.35,13,17,0.66,13,23,0.63,12,16
"2314",7,"Abr",2018,10,0.36,14,16,0.68,16,21,0.64,12,15
"2315",7,"Abr",2018,11,0.4,15,15,0.7,16,20,0.66,11,15
"2316",7,"Abr",2018,12,0.46,16,15,0.74,16,20,0.7,14,15
"2317",7,"Abr",2018,13,0.55,18,15,0.8,17,19,0.75,15,15
"2318",7,"Abr",2018,14,0.65,21,16,0.92,21,20,0.83,18,16
"2319",7,"Abr",2018,15,0.76,22,16,1.03,22,20,0.89,16,17
"2320",7,"Abr",2018,16,0.85,25,17,1.09,23,21,0.94,19,17
"2321",7,"Abr",2018,17,0.92,26,18,1.09,21,21,0.98,21,18
"2322",7,"Abr",2018,18,0.97,27,19,1.09,22,21,1,20,19
"2323",7,"Abr",2018,19,1,29,20,1.1,21,22,1.01,18,19
"2324",7,"Abr",2018,20,1.04,27,20,1.08,19,23,1,19,19
"2325",7,"Abr",2018,21,1.09,26,21,1.05,18,23,0.98,20,19
"2326",7,"Abr",2018,22,1.12,26,22,0.99,21,23,0.98,18,20
"2327",7,"Abr",2018,23,1.19,23,23,0.93,21,24,0.99,22,21
"2328",7,"Abr",2018,24,1.27,21,24,0.89,20,25,1.01,22,22
"2329",8,"Abr",2018,1,1.38,21,26,0.9,21,25,1.03,20,23
"2330",8,"Abr",2018,2,1.43,20,27,0.91,19,26,1.05,19,23
"2331",8,"Abr",2018,3,1.49,17,28,0.88,13,26,1.08,15,24
"2332",8,"Abr",2018,4,1.42,14,28,0.84,8,25,1.05,11,24
"2333",8,"Abr",2018,5,1.29,14,28,0.8,6,24,1.02,10,24
"2334",8,"Abr",2018,6,1.15,13,28,0.73,7,24,0.93,11,23
"2335",8,"Abr",2018,7,0.98,14,27,0.67,8,23,0.86,11,23
"2336",8,"Abr",2018,8,0.79,10,27,0.62,7,22,0.78,11,22
"2337",8,"Abr",2018,9,0.61,10,26,0.55,7,22,0.72,13,22
"2338",8,"Abr",2018,10,0.49,10,26,0.48,9,21,0.67,13,22
"2339",8,"Abr",2018,11,0.37,10,25,0.45,10,20,0.62,11,21
"2340",8,"Abr",2018,12,0.34,8,24,0.45,8,19,0.61,10,20
"2341",8,"Abr",2018,13,0.36,11,24,0.46,11,18,0.63,14,21
"2342",8,"Abr",2018,14,0.41,15,23,0.48,12,17,0.66,16,20
"2343",8,"Abr",2018,15,0.45,19,23,0.53,19,17,0.7,19,20
"2344",8,"Abr",2018,16,0.53,23,23,0.57,19,16,0.74,18,20
"2345",8,"Abr",2018,17,0.59,24,23,0.62,19,16,0.79,18,20
"2346",8,"Abr",2018,18,0.67,26,23,0.7,23,16,0.83,21,20
"2347",8,"Abr",2018,19,0.73,26,23,0.79,24,16,0.89,23,21
"2348",8,"Abr",2018,20,0.76,19,23,0.86,19,16,0.91,19,21
"2349",8,"Abr",2018,21,0.77,15,22,0.9,19,17,0.9,17,21
"2350",8,"Abr",2018,22,0.76,19,21,0.94,19,17,0.91,22,20
"2351",8,"Abr",2018,23,0.76,23,21,0.91,17,16,0.9,18,19
"2352",8,"Abr",2018,24,0.71,20,20,0.87,14,15,0.86,14,19
"2353",9,"Abr",2018,1,0.66,16,18,0.84,13,15,0.84,18,17
"2354",9,"Abr",2018,2,0.6,18,16,0.78,15,14,0.84,19,17
"2355",9,"Abr",2018,3,0.56,19,16,0.72,17,14,0.83,18,16
"2356",9,"Abr",2018,4,0.55,20,15,0.67,12,15,0.84,16,16
"2357",9,"Abr",2018,5,0.54,17,16,0.62,10,15,0.86,15,17
"2358",9,"Abr",2018,6,0.53,15,16,0.58,11,15,0.86,16,17
"2359",9,"Abr",2018,7,0.57,18,16,0.59,17,16,0.89,23,18
"2360",9,"Abr",2018,8,0.61,22,17,0.64,21,16,0.94,25,18
"2361",9,"Abr",2018,9,0.63,20,17,0.66,16,16,0.96,17,19
"2362",9,"Abr",2018,10,0.63,17,17,0.67,14,16,0.95,17,20
"2363",9,"Abr",2018,11,0.63,16,17,0.68,17,17,0.93,19,20
"2364",9,"Abr",2018,12,0.64,18,17,0.73,15,18,0.92,14,21
"2365",9,"Abr",2018,13,0.64,NA,18,0.8,19,18,0.91,17,22
"2366",9,"Abr",2018,14,0.67,NA,19,0.88,21,19,0.91,18,22
"2367",9,"Abr",2018,15,0.6,20,21,0.93,21,21,0.89,16,23
"2368",9,"Abr",2018,16,0.56,19,20,0.96,20,22,0.86,18,24
"2369",9,"Abr",2018,17,0.54,20,21,1.04,25,22,0.85,19,24
"2370",9,"Abr",2018,18,0.55,26,21,1.13,27,23,0.87,20,25
"2371",9,"Abr",2018,19,0.59,31,20,1.21,27,22,0.88,24,25
"2372",9,"Abr",2018,20,0.63,33,20,1.25,27,22,0.92,30,27
"2373",9,"Abr",2018,21,0.75,35,21,1.31,35,23,0.95,31,28
"2374",9,"Abr",2018,22,0.81,31,22,1.28,23,23,0.96,22,30
"2375",9,"Abr",2018,23,0.8,17,23,1.24,20,24,0.96,14,31
"2376",9,"Abr",2018,24,0.78,13,23,1.19,16,24,0.95,12,32
"2377",10,"Abr",2018,1,0.76,10,23,1.11,14,24,0.92,11,33
"2378",10,"Abr",2018,2,0.71,6,23,0.99,9,24,0.88,11,34
"2379",10,"Abr",2018,3,0.65,5,23,0.86,5,25,0.85,12,35
"2380",10,"Abr",2018,4,0.56,5,23,0.76,4,24,0.8,12,36
"2381",10,"Abr",2018,5,0.41,6,23,0.61,4,25,0.74,14,36
"2382",10,"Abr",2018,6,0.29,9,23,0.56,5,25,0.72,17,37
"2383",10,"Abr",2018,7,0.28,13,23,0.51,9,25,0.72,18,38
"2384",10,"Abr",2018,8,0.31,20,24,0.48,12,25,0.77,21,41
"2385",10,"Abr",2018,9,0.35,19,24,0.46,13,26,0.87,22,43
"2386",10,"Abr",2018,10,0.4,18,25,0.47,13,26,0.93,20,46
"2387",10,"Abr",2018,11,0.45,18,26,0.48,11,27,1.04,23,48
"2388",10,"Abr",2018,12,0.5,20,26,0.49,13,26,1.1,20,51
"2389",10,"Abr",2018,13,0.55,22,26,0.51,17,26,1.14,22,52
"2390",10,"Abr",2018,14,0.59,24,27,0.53,20,26,1.17,23,54
"2391",10,"Abr",2018,15,0.63,24,26,0.55,15,26,1.2,27,55
"2392",10,"Abr",2018,16,0.64,26,27,0.56,18,26,1.18,25,56
"2393",10,"Abr",2018,17,0.64,27,27,0.58,22,27,1.12,32,58
"2394",10,"Abr",2018,18,0.66,30,27,0.59,26,28,1.13,36,60
"2395",10,"Abr",2018,19,0.72,36,28,0.62,26,29,1.13,37,64
"2396",10,"Abr",2018,20,0.78,35,28,0.62,22,30,1.15,35,68
"2397",10,"Abr",2018,21,0.81,33,28,0.61,21,30,1.16,30,72
"2398",10,"Abr",2018,22,0.82,28,28,0.59,26,30,1.17,24,74
"2399",10,"Abr",2018,23,0.81,23,28,0.58,21,30,1.14,18,75
"2400",10,"Abr",2018,24,0.78,18,29,0.56,13,31,1.11,20,76
"2401",11,"Abr",2018,1,0.75,16,29,0.55,12,31,1.08,19,77
"2402",11,"Abr",2018,2,0.69,12,30,0.53,19,32,1.01,14,77
"2403",11,"Abr",2018,3,0.59,7,30,0.5,8,32,0.91,13,78
"2404",11,"Abr",2018,4,0.49,6,31,0.5,5,32,0.85,17,79
"2405",11,"Abr",2018,5,0.42,9,31,0.5,6,32,0.83,19,79
"2406",11,"Abr",2018,6,0.37,9,31,0.49,7,32,0.81,15,80
"2407",11,"Abr",2018,7,0.35,13,31,0.5,9,33,0.82,18,80
"2408",11,"Abr",2018,8,0.36,19,31,0.51,12,33,0.91,25,81
"2409",11,"Abr",2018,9,0.39,19,32,0.52,13,34,0.99,25,81
"2410",11,"Abr",2018,10,0.43,19,32,0.53,12,34,1.07,24,83
"2411",11,"Abr",2018,11,0.49,23,33,0.55,14,34,1.13,26,83
"2412",11,"Abr",2018,12,0.54,23,33,0.57,14,34,1.17,22,84
"2413",11,"Abr",2018,13,0.6,22,33,0.61,15,35,1.22,25,85
"2414",11,"Abr",2018,14,0.65,23,33,0.64,16,35,1.27,25,86
"2415",11,"Abr",2018,15,0.69,24,33,0.67,18,35,1.29,23,87
"2416",11,"Abr",2018,16,0.72,24,33,0.7,18,35,1.26,24,87
"2417",11,"Abr",2018,17,0.72,24,33,0.71,17,50,1.24,26,88
"2418",11,"Abr",2018,18,0.74,26,33,0.74,22,58,1.23,30,87
"2419",11,"Abr",2018,19,0.73,26,34,0.79,25,57,1.23,25,84
"2420",11,"Abr",2018,20,0.7,23,35,0.83,20,58,1.19,14,80
"2421",11,"Abr",2018,21,0.66,15,34,0.87,19,59,1.13,13,75
"2422",11,"Abr",2018,22,0.62,15,33,0.89,18,59,1.07,14,72
"2423",11,"Abr",2018,23,0.57,13,32,0.89,16,58,1.02,14,70
"2424",11,"Abr",2018,24,0.52,12,31,0.9,14,58,0.98,13,68
"2425",12,"Abr",2018,1,0.47,9,31,0.89,14,57,0.91,11,66
"2426",12,"Abr",2018,2,0.4,6,30,0.87,11,58,0.83,7,65
"2427",12,"Abr",2018,3,0.33,4,30,0.79,8,57,0.76,6,64
"2428",12,"Abr",2018,4,0.29,3,29,0.72,7,56,0.72,6,61
"2429",12,"Abr",2018,5,0.26,5,28,0.64,9,55,0.69,15,60
"2430",12,"Abr",2018,6,0.24,8,28,0.58,10,55,0.67,10,58
"2431",12,"Abr",2018,7,0.23,11,27,0.54,15,54,0.63,12,55
"2432",12,"Abr",2018,8,0.23,17,27,0.52,18,54,0.59,14,52
"2433",12,"Abr",2018,9,0.25,18,26,0.54,21,53,0.58,16,48
"2434",12,"Abr",2018,10,0.29,21,25,0.56,24,54,0.58,16,44
"2435",12,"Abr",2018,11,0.31,18,25,0.61,28,54,0.56,13,41
"2436",12,"Abr",2018,12,0.34,18,24,0.67,25,55,0.55,13,37
"2437",12,"Abr",2018,13,0.36,17,23,0.74,22,55,0.54,11,33
"2438",12,"Abr",2018,14,0.39,16,22,0.79,20,55,0.53,11,30
"2439",12,"Abr",2018,15,0.41,16,21,0.85,22,54,0.54,12,27
"2440",12,"Abr",2018,16,0.41,15,21,0.88,21,53,0.53,13,24
"2441",12,"Abr",2018,17,0.4,14,20,0.89,21,38,0.52,13,21
"2442",12,"Abr",2018,18,0.4,16,19,0.96,27,29,0.51,14,19
"2443",12,"Abr",2018,19,0.4,19,18,1.04,23,29,0.51,19,17
"2444",12,"Abr",2018,20,0.42,22,17,1.13,30,28,0.52,23,16
"2445",12,"Abr",2018,21,0.44,22,17,1.16,27,28,0.54,24,16
"2446",12,"Abr",2018,22,0.46,22,17,1.16,21,28,0.55,23,16
"2447",12,"Abr",2018,23,0.47,22,18,1.14,20,29,0.55,23,17
"2448",12,"Abr",2018,24,0.49,21,19,1.11,19,30,0.55,24,18
"2449",13,"Abr",2018,1,0.48,15,19,1.08,17,30,0.56,17,18
"2450",13,"Abr",2018,2,0.44,8,19,0.98,13,31,0.57,12,18
"2451",13,"Abr",2018,3,0.4,5,20,0.86,12,31,0.57,12,19
"2452",13,"Abr",2018,4,0.35,5,20,0.7,13,32,0.56,9,19
"2453",13,"Abr",2018,5,0.29,6,21,0.59,11,33,0.55,10,20
"2454",13,"Abr",2018,6,0.25,13,21,0.55,17,34,0.55,15,20
"2455",13,"Abr",2018,7,0.23,19,22,0.53,21,35,0.55,20,21
"2456",13,"Abr",2018,8,0.23,21,23,0.56,24,36,0.57,25,21
"2457",13,"Abr",2018,9,0.26,21,23,0.59,25,37,0.59,34,22
"2458",13,"Abr",2018,10,0.3,20,24,0.64,30,37,0.61,36,22
"2459",13,"Abr",2018,11,0.33,19,24,0.72,26,38,0.61,34,23
"2460",13,"Abr",2018,12,0.37,16,25,0.79,23,38,0.63,NA,23
"2461",13,"Abr",2018,13,0.4,16,25,0.85,21,38,0.59,NA,23
"2462",13,"Abr",2018,14,0.41,14,25,0.89,16,37,0.53,36,24
"2463",13,"Abr",2018,15,0.4,14,24,0.88,14,37,0.46,17,25
"2464",13,"Abr",2018,16,0.38,12,24,0.87,17,37,0.39,19,25
"2465",13,"Abr",2018,17,0.36,16,24,0.88,18,37,0.29,17,25
"2466",13,"Abr",2018,18,0.35,19,24,0.91,23,35,0.22,22,25
"2467",13,"Abr",2018,19,0.35,18,24,0.92,23,35,0.23,28,25
"2468",13,"Abr",2018,20,0.36,18,23,0.9,17,35,0.24,22,25
"2469",13,"Abr",2018,21,0.36,17,22,0.9,16,34,0.24,20,25
"2470",13,"Abr",2018,22,0.39,21,22,0.89,17,32,0.26,23,25
