"","dia","mes","anio","hora","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
"704",30,"Ene",2019,8,0.32,15,22,NA,NA,NA,0.54,31,NA
"705",30,"Ene",2019,9,0.34,15,22,NA,NA,NA,0.58,34,NA
"706",30,"Ene",2019,10,0.37,14,22,NA,NA,NA,0.59,33,NA
"707",30,"Ene",2019,11,0.4,13,21,NA,NA,NA,0.62,36,NA
"708",30,"Ene",2019,12,0.44,16,20,NA,NA,NA,NA,39,NA
"709",30,"Ene",2019,13,0.49,16,19,NA,NA,NA,NA,NA,NA
"710",30,"Ene",2019,14,0.51,14,19,NA,NA,NA,NA,NA,NA
"711",30,"Ene",2019,15,0.52,15,18,NA,NA,NA,NA,NA,NA
"712",30,"Ene",2019,16,0.51,14,18,NA,NA,NA,NA,47,NA
"713",30,"Ene",2019,17,0.51,15,17,NA,NA,NA,NA,25,NA
"714",30,"Ene",2019,18,0.51,14,17,NA,NA,NA,0.64,21,NA
"715",30,"Ene",2019,19,0.53,16,16,NA,NA,NA,0.62,16,NA
"716",30,"Ene",2019,20,0.53,16,15,NA,NA,NA,0.61,23,NA
"717",30,"Ene",2019,21,0.55,17,15,NA,NA,NA,0.6,25,NA
"718",30,"Ene",2019,22,0.57,17,16,NA,NA,NA,0.6,27,NA
"719",30,"Ene",2019,23,0.6,18,16,NA,NA,NA,0.61,28,NA
"720",30,"Ene",2019,24,0.64,17,17,NA,NA,NA,0.64,27,NA
"721",31,"Ene",2019,1,0.64,11,19,NA,NA,NA,0.64,21,NA
"722",31,"Ene",2019,2,0.6,7,20,NA,NA,NA,0.61,15,NA
"723",31,"Ene",2019,3,0.56,6,21,NA,NA,NA,0.59,14,NA
"724",31,"Ene",2019,4,0.5,8,22,NA,NA,NA,0.56,12,NA
"725",31,"Ene",2019,5,0.43,8,23,NA,NA,NA,0.52,10,36
"726",31,"Ene",2019,6,0.35,43,23,NA,NA,NA,0.46,14,36
"727",31,"Ene",2019,7,0.29,64,23,NA,NA,NA,0.4,20,36
"728",31,"Ene",2019,8,0.24,26,23,NA,NA,NA,0.36,15,36
"729",31,"Ene",2019,9,0.22,17,23,NA,29,NA,0.33,15,36
"730",31,"Ene",2019,10,0.24,21,24,NA,20,NA,0.35,15,36
"731",31,"Ene",2019,11,0.25,18,25,NA,20,NA,0.39,16,36
"732",31,"Ene",2019,12,0.27,13,26,NA,NA,NA,0.44,12,35
"733",31,"Ene",2019,13,0.29,11,26,NA,NA,NA,0.5,12,33
"734",31,"Ene",2019,14,0.29,11,26,NA,NA,NA,0.55,14,32
"735",31,"Ene",2019,15,0.29,11,26,NA,23,NA,0.6,13,32
"736",31,"Ene",2019,16,0.27,14,27,NA,23,NA,0.65,14,31
"737",31,"Ene",2019,17,0.24,13,27,NA,22,NA,0.7,12,32
"738",31,"Ene",2019,18,0.23,16,28,0.47,26,NA,0.75,14,32
"739",31,"Ene",2019,19,0.22,17,28,0.48,28,NA,0.76,14,32
"740",31,"Ene",2019,20,0.22,19,28,0.48,31,NA,0.77,18,33
"741",31,"Ene",2019,21,0.22,18,28,0.45,31,NA,0.76,20,32
"742",31,"Ene",2019,22,0.23,18,28,0.44,30,NA,0.77,20,32
"743",31,"Ene",2019,23,0.25,20,27,0.42,34,NA,0.79,25,32
"744",31,"Ene",2019,24,0.28,16,27,0.39,33,NA,0.79,21,33
"745",1,"Feb",2019,1,0.3,13,27,0.38,25,NA,0.78,22,34
"746",1,"Feb",2019,2,0.31,10,26,0.38,16,52,0.75,21,35
"747",1,"Feb",2019,3,0.31,7,26,0.35,11,52,0.73,20,35
"748",1,"Feb",2019,4,0.32,7,25,0.34,9,50,0.7,21,35
"749",1,"Feb",2019,5,0.32,8,25,0.37,13,49,0.69,22,35
"750",1,"Feb",2019,6,0.33,9,25,0.37,17,47,0.66,25,34
"751",1,"Feb",2019,7,0.34,12,25,0.39,23,45,0.67,25,34
"752",1,"Feb",2019,8,0.37,13,25,0.44,30,44,0.69,26,34
"753",1,"Feb",2019,9,0.39,10,24,0.5,38,43,0.7,20,33
"754",1,"Feb",2019,10,0.41,11,24,0.55,40,42,0.71,21,33
"755",1,"Feb",2019,11,0.45,14,23,0.62,50,41,0.72,22,33
"756",1,"Feb",2019,12,0.48,18,24,0.7,56,42,0.75,28,33
"757",1,"Feb",2019,13,0.5,21,25,0.73,45,45,0.77,33,35
"758",1,"Feb",2019,14,0.52,17,25,0.72,20,46,0.78,34,37
"759",1,"Feb",2019,15,0.52,17,24,0.73,20,45,0.78,32,37
"760",1,"Feb",2019,16,0.5,15,24,0.7,24,46,0.74,22,37
"761",1,"Feb",2019,17,0.5,19,24,0.72,36,47,0.75,28,37
"762",1,"Feb",2019,18,0.51,24,24,0.68,33,46,0.77,37,37
"763",1,"Feb",2019,19,0.53,24,24,0.61,32,46,0.84,45,37
"764",1,"Feb",2019,20,0.56,27,24,0.55,27,45,0.9,44,36
"765",1,"Feb",2019,21,0.61,25,25,0.53,30,45,0.95,43,NA
"766",1,"Feb",2019,22,0.65,23,25,0.54,24,44,0.98,37,NA
"767",1,"Feb",2019,23,0.71,22,26,0.54,24,37,1.03,32,NA
"768",1,"Feb",2019,24,0.75,18,26,0.59,30,37,1.07,29,NA
"769",2,"Feb",2019,1,0.76,17,28,0.59,32,35,1.08,34,NA
"770",2,"Feb",2019,2,0.73,13,30,0.63,36,40,1.04,27,NA
"771",2,"Feb",2019,3,0.69,8,30,0.63,25,40,0.93,13,NA
"772",2,"Feb",2019,4,0.61,7,30,0.62,21,39,0.82,7,NA
"773",2,"Feb",2019,5,0.52,7,30,0.57,17,38,0.72,4,NA
"774",2,"Feb",2019,6,0.44,9,31,0.56,17,38,0.64,9,NA
"775",2,"Feb",2019,7,0.34,13,31,0.54,26,38,0.55,6,NA
"776",2,"Feb",2019,8,0.26,65,37,0.48,34,37,0.47,7,NA
"777",2,"Feb",2019,9,0.2,62,46,0.4,35,37,0.41,5,NA
"778",2,"Feb",2019,10,0.18,23,47,0.36,37,38,0.4,3,NA
"779",2,"Feb",2019,11,0.17,9,47,0.34,36,40,0.4,1,NA
"780",2,"Feb",2019,12,0.17,9,47,0.33,38,38,0.42,1,NA
"781",2,"Feb",2019,13,0.17,8,47,0.33,35,37,0.43,4,NA
"782",2,"Feb",2019,14,0.17,8,46,0.33,32,36,0.43,5,NA
"783",2,"Feb",2019,15,0.15,7,46,0.38,33,38,0.43,5,NA
"784",2,"Feb",2019,16,0.15,7,46,0.37,33,37,0.44,4,NA
"785",2,"Feb",2019,17,0.15,6,46,0.37,32,37,0.44,4,NA
"786",2,"Feb",2019,18,0.14,8,47,0.36,31,38,0.45,4,NA
"787",2,"Feb",2019,19,0.13,8,46,0.35,33,37,0.45,5,NA
"788",2,"Feb",2019,20,0.14,10,46,0.34,30,36,0.46,5,NA
"789",2,"Feb",2019,21,0.15,11,46,0.33,30,35,0.48,5,NA
"790",2,"Feb",2019,22,0.16,12,46,0.32,25,32,0.49,5,NA
"791",2,"Feb",2019,23,0.18,12,45,0.25,24,30,0.51,5,NA
"792",2,"Feb",2019,24,0.2,11,44,0.23,21,30,0.51,13,NA
"793",3,"Feb",2019,1,0.21,9,42,0.22,24,30,0.49,4,NA
"794",3,"Feb",2019,2,0.22,9,41,0.23,28,26,0.47,2,NA
"795",3,"Feb",2019,3,0.22,8,41,0.25,30,26,0.45,1,NA
"796",3,"Feb",2019,4,0.21,5,40,0.25,29,27,0.42,1,NA
"797",3,"Feb",2019,5,0.19,5,40,0.25,25,27,0.39,2,NA
"798",3,"Feb",2019,6,0.16,5,40,0.26,29,28,0.35,4,NA
"799",3,"Feb",2019,7,0.15,6,40,0.28,32,29,0.32,5,NA
"800",3,"Feb",2019,8,0.13,6,33,0.3,33,29,0.28,3,NA
"801",3,"Feb",2019,9,0.13,5,24,0.31,32,30,0.27,4,NA
"802",3,"Feb",2019,10,0.13,6,23,0.3,27,29,0.26,5,NA
"803",3,"Feb",2019,11,0.13,5,23,0.29,23,29,0.26,7,NA
"804",3,"Feb",2019,12,0.14,6,23,0.28,20,28,0.26,12,NA
"805",3,"Feb",2019,13,0.14,6,23,0.28,20,27,0.26,15,NA
"806",3,"Feb",2019,14,0.15,8,22,0.27,16,27,0.26,14,NA
"807",3,"Feb",2019,15,0.16,8,23,0.26,15,26,0.26,15,NA
"808",3,"Feb",2019,16,0.17,7,22,0.26,12,25,0.27,16,NA
"809",3,"Feb",2019,17,0.17,7,22,0.26,13,25,0.29,18,NA
"810",3,"Feb",2019,18,0.17,6,22,0.26,16,25,0.31,16,NA
"811",3,"Feb",2019,19,0.18,8,22,0.27,15,25,0.32,20,NA
"812",3,"Feb",2019,20,0.19,11,21,0.3,20,24,0.33,21,NA
"813",3,"Feb",2019,21,0.2,12,20,0.31,22,24,0.33,21,NA
"814",3,"Feb",2019,22,0.22,16,20,0.33,22,23,0.34,10,NA
"815",3,"Feb",2019,23,0.23,18,20,0.35,23,22,0.35,21,NA
"816",3,"Feb",2019,24,0.25,18,20,0.37,27,23,0.36,28,NA
"817",4,"Feb",2019,1,0.27,19,19,0.38,28,23,0.37,26,NA
"818",4,"Feb",2019,2,0.28,18,19,0.38,25,23,0.38,30,NA
"819",4,"Feb",2019,3,0.28,13,19,0.37,21,23,0.39,19,NA
"820",4,"Feb",2019,4,0.28,10,19,0.34,15,23,0.4,12,NA
"821",4,"Feb",2019,5,0.27,9,19,0.32,11,22,0.4,9,NA
"822",4,"Feb",2019,6,0.26,11,18,0.29,11,22,0.42,18,NA
"823",4,"Feb",2019,7,0.25,12,18,0.27,14,21,0.44,18,NA
"824",4,"Feb",2019,8,0.25,12,18,0.25,22,21,0.46,16,NA
"825",4,"Feb",2019,9,0.25,11,18,0.23,20,21,0.47,16,NA
"826",4,"Feb",2019,10,0.26,9,18,0.23,21,21,0.47,15,NA
"827",4,"Feb",2019,11,0.27,11,18,0.24,22,20,0.46,17,NA
"828",4,"Feb",2019,12,0.28,12,18,0.26,21,20,0.47,16,NA
"829",4,"Feb",2019,13,0.29,12,18,0.32,25,20,0.48,18,NA
"830",4,"Feb",2019,14,0.3,14,18,0.35,27,20,0.48,20,NA
"831",4,"Feb",2019,15,0.3,13,18,0.38,29,20,0.48,21,NA
"832",4,"Feb",2019,16,0.29,13,18,0.4,23,20,0.47,19,NA
"833",4,"Feb",2019,17,0.29,12,18,0.43,21,20,0.47,19,NA
"834",4,"Feb",2019,18,0.29,12,18,0.47,28,20,0.49,20,31
"835",4,"Feb",2019,19,0.29,14,18,0.5,32,20,0.5,19,32
"836",4,"Feb",2019,20,0.3,13,18,0.52,30,21,0.51,25,32
"837",4,"Feb",2019,21,0.3,13,18,0.5,27,20,0.52,22,31
"838",4,"Feb",2019,22,0.31,14,17,0.49,29,20,0.52,15,30
"839",4,"Feb",2019,23,0.3,13,17,0.48,22,20,0.53,23,29
"840",4,"Feb",2019,24,0.3,12,16,0.46,20,19,0.53,23,28
"841",5,"Feb",2019,1,0.3,11,16,0.45,17,18,0.52,24,26
"842",5,"Feb",2019,2,0.29,9,16,0.41,17,18,0.49,13,24
"843",5,"Feb",2019,3,0.28,7,16,0.36,13,18,0.47,7,23
"844",5,"Feb",2019,4,0.26,7,15,0.33,11,18,0.45,8,22
"845",5,"Feb",2019,5,0.25,7,15,0.3,12,18,0.44,18,22
"846",5,"Feb",2019,6,0.25,14,15,0.27,12,17,0.43,26,21
"847",5,"Feb",2019,7,0.26,16,15,0.26,13,17,0.43,20,21
"848",5,"Feb",2019,8,0.27,12,15,0.26,18,18,0.44,17,21
"849",5,"Feb",2019,9,0.28,11,14,0.24,13,18,0.48,19,21
"850",5,"Feb",2019,10,0.29,11,15,0.24,15,18,0.51,18,22
"851",5,"Feb",2019,11,0.3,12,14,0.25,15,18,0.52,19,22
"852",5,"Feb",2019,12,0.32,13,14,0.27,20,17,0.54,NA,21
"853",5,"Feb",2019,13,0.33,14,14,0.3,25,17,0.53,NA,21
"854",5,"Feb",2019,14,0.33,11,14,0.33,25,17,0.52,NA,21
"855",5,"Feb",2019,15,0.32,15,14,0.37,31,17,0.48,12,21
"856",5,"Feb",2019,16,0.32,14,14,0.42,32,17,0.44,13,20
"857",5,"Feb",2019,17,0.31,13,13,0.46,30,17,0.37,15,20
"858",5,"Feb",2019,18,0.3,13,13,0.5,31,17,0.35,16,20
"859",5,"Feb",2019,19,0.31,13,13,0.55,30,17,0.36,19,20
"860",5,"Feb",2019,20,0.32,15,13,0.57,29,17,0.38,22,20
"861",5,"Feb",2019,21,0.33,15,13,0.59,31,18,0.41,21,20
"862",5,"Feb",2019,22,0.35,18,14,0.58,23,18,0.43,26,21
"863",5,"Feb",2019,23,0.36,19,14,0.56,20,18,0.46,27,21
"864",5,"Feb",2019,24,0.36,14,14,0.53,17,18,0.48,27,21
"865",6,"Feb",2019,1,0.38,16,15,0.5,18,19,0.48,31,22
"866",6,"Feb",2019,2,0.39,15,15,0.45,15,18,0.48,22,21
"867",6,"Feb",2019,3,0.38,16,15,0.4,15,17,0.47,22,22
"868",6,"Feb",2019,4,0.37,10,15,0.35,14,18,0.44,9,22
"869",6,"Feb",2019,5,0.35,13,15,0.31,13,18,0.42,15,22
"870",6,"Feb",2019,6,0.33,10,15,0.28,14,19,0.41,16,22
"871",6,"Feb",2019,7,0.33,11,15,0.25,10,19,0.41,17,23
"872",6,"Feb",2019,8,0.33,10,15,0.24,11,19,0.42,18,24
"873",6,"Feb",2019,9,0.32,80,15,0.24,13,19,0.44,18,24
"874",6,"Feb",2019,10,0.32,8,15,0.25,13,19,0.45,15,25
"875",6,"Feb",2019,11,0.33,9,17,0.26,12,19,0.46,14,25
"876",6,"Feb",2019,12,0.35,10,17,0.28,14,20,0.48,10,25
"877",6,"Feb",2019,13,0.36,9,17,0.31,23,20,0.49,11,26
"878",6,"Feb",2019,14,0.36,9,17,0.36,28,20,0.49,11,25
"879",6,"Feb",2019,15,0.36,9,17,0.4,25,19,0.48,11,25
"880",6,"Feb",2019,16,0.35,9,17,0.44,24,19,0.47,12,25
"881",6,"Feb",2019,17,0.35,14,17,0.49,30,19,0.46,14,25
"882",6,"Feb",2019,18,0.34,14,17,0.55,28,19,0.46,16,25
"883",6,"Feb",2019,19,0.34,17,17,0.6,33,19,0.48,16,25
"884",6,"Feb",2019,20,0.34,16,17,0.64,32,19,0.49,18,26
"885",6,"Feb",2019,21,0.35,16,17,0.66,28,20,0.5,20,26
"886",6,"Feb",2019,22,0.36,18,17,0.66,28,22,0.53,19,26
"887",6,"Feb",2019,23,0.37,17,17,0.66,22,21,0.55,17,26
"888",6,"Feb",2019,24,0.38,11,17,0.63,15,21,0.55,15,26
"889",7,"Feb",2019,1,0.38,13,16,0.58,12,20,0.54,15,26
"890",7,"Feb",2019,2,0.38,11,16,0.51,12,21,0.51,16,26
"891",7,"Feb",2019,3,0.37,13,16,0.44,10,21,0.48,20,26
"892",7,"Feb",2019,4,0.36,12,16,0.39,9,21,0.46,17,26
"893",7,"Feb",2019,5,0.34,7,16,0.34,9,22,0.43,14,26
"894",7,"Feb",2019,6,0.32,9,16,0.29,9,24,0.4,13,26
"895",7,"Feb",2019,7,0.32,10,17,0.26,8,26,0.4,14,26
"896",7,"Feb",2019,8,0.34,11,17,0.25,12,26,0.4,13,25
"897",7,"Feb",2019,9,0.35,9,17,0.24,14,26,0.42,13,25
"898",7,"Feb",2019,10,0.37,10,16,0.25,12,26,0.43,15,23
"899",7,"Feb",2019,11,0.38,11,14,0.25,10,25,0.45,17,24
"900",7,"Feb",2019,12,0.4,12,14,0.27,15,24,0.46,16,24
"901",7,"Feb",2019,13,0.41,13,14,0.27,19,24,0.48,17,24
"902",7,"Feb",2019,14,0.43,13,14,0.29,24,24,0.49,19,24
"903",7,"Feb",2019,15,0.44,10,14,0.32,22,24,0.49,17,25
"904",7,"Feb",2019,16,0.43,12,14,0.32,25,24,0.48,19,26
"905",7,"Feb",2019,17,0.42,11,14,0.34,33,25,0.46,15,26
"906",7,"Feb",2019,18,0.42,15,14,0.36,36,25,0.46,17,25
"907",7,"Feb",2019,19,0.43,24,14,0.4,37,25,0.46,21,25
"908",7,"Feb",2019,20,0.44,24,14,0.43,37,25,0.47,21,25
"909",7,"Feb",2019,21,0.45,19,15,0.46,32,25,0.48,22,25
"910",7,"Feb",2019,22,0.45,15,15,0.48,31,24,0.48,21,25
"911",7,"Feb",2019,23,0.46,14,15,0.48,26,28,0.47,20,26
"912",7,"Feb",2019,24,0.46,12,15,0.5,25,32,0.47,22,26
"913",8,"Feb",2019,1,0.47,23,16,0.5,22,33,0.48,24,26
"914",8,"Feb",2019,2,0.47,10,16,0.5,23,33,0.48,22,27
"915",8,"Feb",2019,3,0.46,9,16,0.48,21,34,0.46,25,28
"916",8,"Feb",2019,4,0.45,15,16,0.45,22,33,0.45,24,28
"917",8,"Feb",2019,5,0.45,13,16,0.42,16,31,0.44,20,28
"918",8,"Feb",2019,6,0.43,24,16,0.39,13,29,0.44,17,28
"919",8,"Feb",2019,7,0.43,19,16,0.37,13,28,0.45,19,28
"920",8,"Feb",2019,8,0.44,20,16,0.35,14,27,0.47,22,30
"921",8,"Feb",2019,9,0.45,19,17,0.34,18,27,0.48,23,31
"922",8,"Feb",2019,10,0.47,20,17,0.33,18,27,0.51,25,32
"923",8,"Feb",2019,11,0.5,24,17,0.33,19,28,0.54,30,34
"924",8,"Feb",2019,12,0.5,NA,18,0.33,19,29,0.61,35,36
"925",8,"Feb",2019,13,0.51,NA,19,0.34,17,30,0.67,29,38
"926",8,"Feb",2019,14,0.52,NA,19,0.34,14,30,0.69,22,38
"927",8,"Feb",2019,15,0.51,15,19,0.34,13,30,0.67,17,38
"928",8,"Feb",2019,16,0.49,19,19,0.37,24,31,0.66,17,39
"929",8,"Feb",2019,17,0.45,18,20,0.38,31,32,0.66,23,40
"930",8,"Feb",2019,18,0.41,20,20,0.37,21,33,0.66,27,41
"931",8,"Feb",2019,19,0.37,21,20,0.36,17,33,0.66,30,42
"932",8,"Feb",2019,20,0.38,25,20,0.36,20,33,0.62,28,42
"933",8,"Feb",2019,21,0.4,24,21,0.39,27,32,0.58,24,43
"934",8,"Feb",2019,22,0.38,22,23,0.44,38,37,0.56,26,46
"935",8,"Feb",2019,23,0.38,23,23,0.49,43,33,0.57,28,46
"936",8,"Feb",2019,24,0.37,27,23,0.5,39,31,0.57,32,46
"937",9,"Feb",2019,1,0.36,30,23,0.52,33,34,0.56,37,46
"938",9,"Feb",2019,2,0.36,25,23,0.54,26,36,0.54,30,45
"939",9,"Feb",2019,3,0.35,31,23,0.56,22,35,0.51,25,45
"940",9,"Feb",2019,4,0.33,22,23,0.59,29,35,0.5,34,45
"941",9,"Feb",2019,5,0.32,27,24,0.59,29,37,0.49,27,46
"942",9,"Feb",2019,6,0.31,19,24,0.56,22,39,0.51,27,46
"943",9,"Feb",2019,7,0.31,24,24,0.55,27,39,0.52,27,46
"944",9,"Feb",2019,8,0.32,26,24,0.57,35,40,0.55,22,44
"945",9,"Feb",2019,9,0.35,28,25,0.6,44,40,0.57,24,43
"946",9,"Feb",2019,10,0.36,28,26,0.63,48,42,0.59,31,42
"947",9,"Feb",2019,11,0.38,31,25,0.65,47,41,0.59,23,39
"948",9,"Feb",2019,12,0.39,26,25,0.64,42,40,0.59,21,38
"949",9,"Feb",2019,13,0.39,22,25,0.61,22,41,0.61,26,36
"950",9,"Feb",2019,14,0.41,18,26,0.58,12,41,0.63,27,36
"951",9,"Feb",2019,15,0.4,16,26,0.55,10,42,0.65,36,36
"952",9,"Feb",2019,16,0.38,15,26,0.54,13,42,0.64,22,36
"953",9,"Feb",2019,17,0.35,15,27,0.51,18,41,0.64,NA,35
"954",9,"Feb",2019,18,0.31,17,28,0.49,26,41,0.64,NA,35
"955",9,"Feb",2019,19,0.27,19,28,0.53,37,41,NA,NA,34
"956",9,"Feb",2019,20,0.27,27,29,0.59,45,40,NA,NA,33
"957",9,"Feb",2019,21,0.29,32,31,0.68,50,42,NA,NA,32
"958",9,"Feb",2019,22,0.33,33,32,0.78,51,38,NA,NA,29
"959",9,"Feb",2019,23,0.38,34,33,0.91,51,41,NA,NA,NA
"960",9,"Feb",2019,24,0.45,32,35,1.05,53,46,NA,NA,NA
"961",10,"Feb",2019,1,0.56,35,39,1.17,53,46,NA,NA,NA
"962",10,"Feb",2019,2,0.7,40,43,1.25,54,48,NA,NA,NA
"963",10,"Feb",2019,3,0.79,35,46,1.23,50,54,NA,NA,NA
"964",10,"Feb",2019,4,0.85,32,47,1.19,43,57,NA,NA,NA
"965",10,"Feb",2019,5,0.87,31,49,1.15,30,62,NA,NA,NA
"966",10,"Feb",2019,6,0.87,29,50,1.1,35,61,NA,NA,NA
"967",10,"Feb",2019,7,0.89,29,52,1.01,33,64,NA,NA,NA
"968",10,"Feb",2019,8,0.88,28,53,0.88,28,67,NA,NA,NA
"969",10,"Feb",2019,9,0.8,21,53,0.75,22,67,NA,NA,NA
"970",10,"Feb",2019,10,0.67,17,53,0.63,13,65,NA,NA,NA
"971",10,"Feb",2019,11,0.59,15,53,0.56,11,66,NA,NA,NA
"972",10,"Feb",2019,12,0.52,12,54,0.51,9,67,NA,NA,NA
"973",10,"Feb",2019,13,0.45,13,53,0.44,6,66,NA,NA,NA
"974",10,"Feb",2019,14,0.39,11,53,0.37,5,65,NA,NA,NA
"975",10,"Feb",2019,15,0.3,10,53,0.32,4,66,NA,NA,NA
"976",10,"Feb",2019,16,0.25,10,52,0.27,11,66,NA,NA,NA
"977",10,"Feb",2019,17,0.22,10,52,0.24,8,66,NA,NA,NA
"978",10,"Feb",2019,18,0.22,13,51,0.22,7,64,NA,NA,NA
"979",10,"Feb",2019,19,0.22,13,51,0.22,9,62,NA,NA,NA
"980",10,"Feb",2019,20,0.23,18,52,0.23,11,62,NA,NA,NA
"981",10,"Feb",2019,21,0.26,21,50,0.26,15,61,NA,NA,NA
"982",10,"Feb",2019,22,0.28,22,48,0.31,20,59,NA,NA,NA
"983",10,"Feb",2019,23,0.32,27,48,0.36,24,57,NA,NA,NA
"984",10,"Feb",2019,24,0.37,29,48,0.41,27,53,NA,NA,NA
"985",11,"Feb",2019,1,0.42,29,46,0.47,30,52,NA,NA,NA
"986",11,"Feb",2019,2,0.43,20,43,0.53,29,50,NA,NA,NA
"987",11,"Feb",2019,3,0.43,16,41,0.55,24,46,NA,NA,NA
"988",11,"Feb",2019,4,0.42,12,40,0.57,19,46,NA,NA,NA
"989",11,"Feb",2019,5,0.38,12,39,0.57,15,46,NA,NA,NA
"990",11,"Feb",2019,6,0.35,12,38,0.57,18,45,NA,NA,NA
"991",11,"Feb",2019,7,0.32,11,36,0.56,28,41,NA,NA,NA
"992",11,"Feb",2019,8,0.28,15,35,0.56,35,40,NA,NA,NA
"993",11,"Feb",2019,9,0.23,16,34,0.57,43,42,NA,NA,NA
"994",11,"Feb",2019,10,0.21,12,34,0.59,48,42,NA,NA,NA
"995",11,"Feb",2019,11,0.2,11,33,0.6,38,40,NA,NA,NA
"996",11,"Feb",2019,12,0.2,11,33,0.63,NA,39,NA,NA,NA
"997",11,"Feb",2019,13,0.21,11,32,0.7,27,40,NA,NA,NA
"998",11,"Feb",2019,14,0.2,9,32,0.76,22,41,NA,NA,NA
"999",11,"Feb",2019,15,0.2,11,33,0.83,23,41,NA,NA,NA
"1000",11,"Feb",2019,16,0.18,10,35,0.89,25,40,NA,NA,NA
"1001",11,"Feb",2019,17,0.16,10,35,0.89,20,41,NA,5,NA
"1002",11,"Feb",2019,18,0.14,10,35,0.9,20,42,NA,6,NA
"1003",11,"Feb",2019,19,0.14,11,35,0.89,20,43,NA,6,NA
"1004",11,"Feb",2019,20,0.13,10,35,0.85,21,43,NA,7,NA
"1005",11,"Feb",2019,21,0.12,8,35,0.81,16,44,NA,8,NA
"1006",11,"Feb",2019,22,0.12,10,35,0.78,18,45,0.43,10,NA
"1007",11,"Feb",2019,23,0.11,10,33,0.7,15,44,0.41,11,NA
"1008",11,"Feb",2019,24,0.11,11,31,0.62,15,43,0.39,10,NA
"1009",12,"Feb",2019,1,0.11,9,29,0.56,13,41,0.29,9,NA
"1010",12,"Feb",2019,2,0.1,10,27,0.5,13,39,0.27,10,NA
"1011",12,"Feb",2019,3,0.09,6,27,0.44,12,38,0.27,8,NA
"1012",12,"Feb",2019,4,0.08,8,25,0.4,8,36,0.26,8,NA
"1013",12,"Feb",2019,5,0.07,9,24,0.37,9,31,0.26,9,NA
"1014",12,"Feb",2019,6,0.06,11,24,0.34,12,30,0.25,9,NA
"1015",12,"Feb",2019,7,0.06,12,24,0.34,17,30,0.25,13,NA
"1016",12,"Feb",2019,8,0.07,13,24,0.38,19,28,0.26,12,NA
"1017",12,"Feb",2019,9,0.08,12,24,0.42,23,28,0.26,12,NA
"1018",12,"Feb",2019,10,0.1,11,24,0.47,21,29,0.25,11,NA
"1019",12,"Feb",2019,11,0.11,9,24,0.52,18,31,0.25,11,NA
"1020",12,"Feb",2019,12,0.13,10,25,0.6,20,32,0.25,10,NA
"1021",12,"Feb",2019,13,0.14,9,25,0.67,20,33,0.24,11,NA
"1022",12,"Feb",2019,14,0.16,9,24,0.75,20,33,0.23,11,NA
"1023",12,"Feb",2019,15,0.16,10,24,0.81,19,32,0.22,11,NA
"1024",12,"Feb",2019,16,0.15,9,22,0.84,20,33,0.21,10,22
"1025",12,"Feb",2019,17,0.14,10,21,0.86,18,32,0.2,11,23
"1026",12,"Feb",2019,18,0.13,10,21,0.88,19,31,0.2,14,23
"1027",12,"Feb",2019,19,0.13,12,20,0.9,24,31,0.21,18,24
"1028",12,"Feb",2019,20,0.13,13,20,0.9,22,31,0.21,22,26
"1029",12,"Feb",2019,21,0.13,15,19,0.87,21,30,0.21,25,29
"1030",12,"Feb",2019,22,0.14,16,19,0.82,20,30,0.23,24,30
"1031",12,"Feb",2019,23,0.16,18,19,0.8,24,30,0.24,24,32
"1032",12,"Feb",2019,24,0.17,19,19,0.77,22,30,0.26,25,33
"1033",13,"Feb",2019,1,0.2,20,20,0.74,21,30,0.29,23,35
"1034",13,"Feb",2019,2,0.21,17,21,0.67,14,31,0.31,21,33
"1035",13,"Feb",2019,3,0.21,9,21,0.58,12,32,0.31,17,33
"1036",13,"Feb",2019,4,0.2,6,21,0.5,8,32,0.32,15,34
"1037",13,"Feb",2019,5,0.18,6,21,0.45,10,32,0.32,17,34
"1038",13,"Feb",2019,6,0.16,7,21,0.42,12,32,0.32,17,35
"1039",13,"Feb",2019,7,0.16,14,21,0.38,14,32,0.34,19,35
"1040",13,"Feb",2019,8,0.18,18,22,0.34,14,32,0.35,19,36
"1041",13,"Feb",2019,9,0.17,12,22,0.31,13,31,0.35,17,36
"1042",13,"Feb",2019,10,0.17,9,22,0.31,12,31,0.36,16,34
"1043",13,"Feb",2019,11,0.18,8,22,0.33,11,30,0.39,17,35
"1044",13,"Feb",2019,12,0.2,9,21,0.36,14,29,0.41,17,38
"1045",13,"Feb",2019,13,0.21,9,21,0.4,16,28,0.43,16,39
"1046",13,"Feb",2019,14,0.22,9,21,0.42,12,28,0.44,17,39
"1047",13,"Feb",2019,15,0.22,9,20,0.43,12,27,0.44,20,42
"1048",13,"Feb",2019,16,0.19,10,20,0.45,15,26,0.43,17,48
"1049",13,"Feb",2019,17,0.18,11,20,0.48,20,26,0.43,17,48
"1050",13,"Feb",2019,18,0.18,13,19,0.53,23,26,0.42,19,48
"1051",13,"Feb",2019,19,0.18,14,19,0.58,24,25,0.42,20,47
"1052",13,"Feb",2019,20,0.19,24,19,0.6,25,24,0.42,24,46
"1053",13,"Feb",2019,21,0.21,20,19,0.62,23,24,0.42,22,43
